In_Apple_Serial_Nr	Item_Name	Item_Value	Item_Modifier
FHLZL0DSMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL0DSMLCM	SVC_FATP_yield	Y	Header
FHLZL0DSMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0DSMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL0G5MLCM	Commodity_Cd 	Watch	Header
FHLZL0G5MLCM	Eng_Project_Cd 	N146S	Header
FHLZL0G5MLCM	Business Category	AC	Header
FHLZL0G5MLCM	New Buy	Y	Header
FHLZL0G5MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL0G5MLCM	Input_TS	10/23/2019	Header
FHLZL0G5MLCM	Output_TS	10/25/2019	Header
FHLZL0G5MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL0G5MLCM	SVC_FATP_yield	Y	Header
FHLZL0G5MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0G5MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL0JCMLCM	Commodity_Cd 	Watch	Header
FHLZL0JCMLCM	Eng_Project_Cd 	N146S	Header
FHLZL0JCMLCM	Business Category	AC	Header
FHLZL0JCMLCM	New Buy	Y	Header
FHLZL0JCMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL0JCMLCM	Input_TS	10/23/2019	Header
FHLZL0JCMLCM	Output_TS	10/24/2019	Header
FHLZL0JCMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL0JCMLCM	SVC_FATP_yield	Y	Header
FHLZL0JCMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0JCMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL0VHMLCM	Commodity_Cd 	Watch	Header
FHLZL0VHMLCM	Eng_Project_Cd 	N146S	Header
FHLZL0VHMLCM	Business Category	AC	Header
FHLZL0VHMLCM	New Buy	Y	Header
FHLZL0VHMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL0VHMLCM	Input_TS	10/23/2019	Header
FHLZL0VHMLCM	Output_TS	10/24/2019	Header
FHLZL0VHMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL0VHMLCM	SVC_FATP_yield	Y	Header
FHLZL0VHMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL0VHMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL15ZMLCM	Commodity_Cd 	Watch	Header
FHLZL15ZMLCM	Eng_Project_Cd 	N146S	Header
FHLZL15ZMLCM	Business Category	AC	Header
FHLZL15ZMLCM	New Buy	Y	Header
FHLZL15ZMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL15ZMLCM	Input_TS	10/23/2019	Header
FHLZL15ZMLCM	Output_TS	10/24/2019	Header
FHLZL15ZMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL15ZMLCM	SVC_FATP_yield	Y	Header
FHLZL15ZMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL15ZMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL165MLCM	Commodity_Cd 	Watch	Header
FHLZL165MLCM	Eng_Project_Cd 	N146S	Header
FHLZL165MLCM	Business Category	AC	Header
FHLZL165MLCM	New Buy	Y	Header
FHLZL165MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL165MLCM	Input_TS	10/23/2019	Header
FHLZL165MLCM	Output_TS	10/24/2019	Header
FHLZL165MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL165MLCM	SVC_FATP_yield	Y	Header
FHLZL165MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL165MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL16WMLCM	Commodity_Cd 	Watch	Header
FHLZL16WMLCM	Eng_Project_Cd 	N146S	Header
FHLZL16WMLCM	Business Category	AC	Header
FHLZL16WMLCM	New Buy	Y	Header
FHLZL16WMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL16WMLCM	Input_TS	10/23/2019	Header
FHLZL16WMLCM	Output_TS	10/25/2019	Header
FHLZL16WMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL16WMLCM	SVC_FATP_yield	Y	Header
FHLZL16WMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL16WMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL16YMLCM	Commodity_Cd 	Watch	Header
FHLZL16YMLCM	Eng_Project_Cd 	N146S	Header
FHLZL16YMLCM	Business Category	AC	Header
FHLZL16YMLCM	New Buy	Y	Header
FHLZL16YMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL16YMLCM	Input_TS	10/23/2019	Header
FHLZL16YMLCM	Output_TS	10/24/2019	Header
FHLZL16YMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL16YMLCM	SVC_FATP_yield	Y	Header
FHLZL16YMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL16YMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL188MLCM	Commodity_Cd 	Watch	Header
FHLZL188MLCM	Eng_Project_Cd 	N146S	Header
FHLZL188MLCM	Business Category	AC	Header
FHLZL188MLCM	New Buy	Y	Header
FHLZL188MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL188MLCM	Input_TS	10/23/2019	Header
FHLZL188MLCM	Output_TS	10/24/2019	Header
FHLZL188MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL188MLCM	SVC_FATP_yield	Y	Header
FHLZL188MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL188MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL18XMLCM	Commodity_Cd 	Watch	Header
FHLZL18XMLCM	Eng_Project_Cd 	N146S	Header
FHLZL18XMLCM	Business Category	AC	Header
FHLZL18XMLCM	New Buy	Y	Header
FHLZL18XMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL18XMLCM	Input_TS	10/23/2019	Header
FHLZL18XMLCM	Output_TS	10/24/2019	Header
FHLZL18XMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL18XMLCM	SVC_FATP_yield	Y	Header
FHLZL18XMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL18XMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1A1MLCM	Commodity_Cd 	Watch	Header
FHLZL1A1MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1A1MLCM	Business Category	AC	Header
FHLZL1A1MLCM	New Buy	Y	Header
FHLZL1A1MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1A1MLCM	Input_TS	10/23/2019	Header
FHLZL1A1MLCM	Output_TS	10/25/2019	Header
FHLZL1A1MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1A1MLCM	SVC_FATP_yield	Y	Header
FHLZL1A1MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1A1MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1BMMLCM	Commodity_Cd 	Watch	Header
FHLZL1BMMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1BMMLCM	Business Category	AC	Header
FHLZL1BMMLCM	New Buy	Y	Header
FHLZL1BMMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1BMMLCM	Input_TS	10/23/2019	Header
FHLZL1BMMLCM	Output_TS	10/24/2019	Header
FHLZL1BMMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1BMMLCM	SVC_FATP_yield	Y	Header
FHLZL1BMMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1BMMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1CHMLCM	Commodity_Cd 	Watch	Header
FHLZL1CHMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1CHMLCM	Business Category	AC	Header
FHLZL1CHMLCM	New Buy	Y	Header
FHLZL1CHMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1CHMLCM	Input_TS	10/23/2019	Header
FHLZL1CHMLCM	Output_TS	10/24/2019	Header
FHLZL1CHMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1CHMLCM	SVC_FATP_yield	Y	Header
FHLZL1CHMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1CHMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1D9MLCM	Commodity_Cd 	Watch	Header
FHLZL1D9MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1D9MLCM	Business Category	AC	Header
FHLZL1D9MLCM	New Buy	Y	Header
FHLZL1D9MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1D9MLCM	Input_TS	10/23/2019	Header
FHLZL1D9MLCM	Output_TS	10/25/2019	Header
FHLZL1D9MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1D9MLCM	SVC_FATP_yield	Y	Header
FHLZL1D9MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1D9MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1FWMLCM	Commodity_Cd 	Watch	Header
FHLZL1FWMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1FWMLCM	Business Category	AC	Header
FHLZL1FWMLCM	New Buy	Y	Header
FHLZL1FWMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1FWMLCM	Input_TS	10/23/2019	Header
FHLZL1FWMLCM	Output_TS	10/24/2019	Header
FHLZL1FWMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1FWMLCM	SVC_FATP_yield	Y	Header
FHLZL1FWMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1FWMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1J3MLCM	Commodity_Cd 	Watch	Header
FHLZL1J3MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1J3MLCM	Business Category	AC	Header
FHLZL1J3MLCM	New Buy	Y	Header
FHLZL1J3MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1J3MLCM	Input_TS	10/23/2019	Header
FHLZL1J3MLCM	Output_TS	10/24/2019	Header
FHLZL1J3MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1J3MLCM	SVC_FATP_yield	Y	Header
FHLZL1J3MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1J3MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1J4MLCM	Commodity_Cd 	Watch	Header
FHLZL1J4MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1J4MLCM	Business Category	AC	Header
FHLZL1J4MLCM	New Buy	Y	Header
FHLZL1J4MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1J4MLCM	Input_TS	10/23/2019	Header
FHLZL1J4MLCM	Output_TS	10/24/2019	Header
FHLZL1J4MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1J4MLCM	SVC_FATP_yield	Y	Header
FHLZL1J4MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1J4MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1KEMLCM	Commodity_Cd 	Watch	Header
FHLZL1KEMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1KEMLCM	Business Category	AC	Header
FHLZL1KEMLCM	New Buy	Y	Header
FHLZL1KEMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1KEMLCM	Input_TS	10/23/2019	Header
FHLZL1KEMLCM	Output_TS	10/24/2019	Header
FHLZL1KEMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1KEMLCM	SVC_FATP_yield	Y	Header
FHLZL1KEMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1KEMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1MEMLCM	Commodity_Cd 	Watch	Header
FHLZL1MEMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1MEMLCM	Business Category	AC	Header
FHLZL1MEMLCM	New Buy	Y	Header
FHLZL1MEMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1MEMLCM	Input_TS	10/23/2019	Header
FHLZL1MEMLCM	Output_TS	10/25/2019	Header
FHLZL1MEMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1MEMLCM	SVC_FATP_yield	Y	Header
FHLZL1MEMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1MEMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1T1MLCM	Commodity_Cd 	Watch	Header
FHLZL1T1MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1T1MLCM	Business Category	AC	Header
FHLZL1T1MLCM	New Buy	Y	Header
FHLZL1T1MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1T1MLCM	Input_TS	10/23/2019	Header
FHLZL1T1MLCM	Output_TS	10/24/2019	Header
FHLZL1T1MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1T1MLCM	SVC_FATP_yield	Y	Header
FHLZL1T1MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1T1MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1TDMLCM	Commodity_Cd 	Watch	Header
FHLZL1TDMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1TDMLCM	Business Category	AC	Header
FHLZL1TDMLCM	New Buy	Y	Header
FHLZL1TDMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1TDMLCM	Input_TS	10/23/2019	Header
FHLZL1TDMLCM	Output_TS	10/24/2019	Header
FHLZL1TDMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1TDMLCM	SVC_FATP_yield	Y	Header
FHLZL1TDMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1TDMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1UKMLCM	Commodity_Cd 	Watch	Header
FHLZL1UKMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1UKMLCM	Business Category	AC	Header
FHLZL1UKMLCM	New Buy	Y	Header
FHLZL1UKMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1UKMLCM	Input_TS	10/23/2019	Header
FHLZL1UKMLCM	Output_TS	10/24/2019	Header
FHLZL1UKMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1UKMLCM	SVC_FATP_yield	Y	Header
FHLZL1UKMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1UKMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1UMMLCM	Commodity_Cd 	Watch	Header
FHLZL1UMMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1UMMLCM	Business Category	AC	Header
FHLZL1UMMLCM	New Buy	Y	Header
FHLZL1UMMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1UMMLCM	Input_TS	10/23/2019	Header
FHLZL1UMMLCM	Output_TS	10/24/2019	Header
FHLZL1UMMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1UMMLCM	SVC_FATP_yield	Y	Header
FHLZL1UMMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1UMMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1UTMLCM	Commodity_Cd 	Watch	Header
FHLZL1UTMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1UTMLCM	Business Category	AC	Header
FHLZL1UTMLCM	New Buy	Y	Header
FHLZL1UTMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1UTMLCM	Input_TS	10/23/2019	Header
FHLZL1UTMLCM	Output_TS	10/25/2019	Header
FHLZL1UTMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1UTMLCM	SVC_FATP_yield	Y	Header
FHLZL1UTMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1UTMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1UVMLCM	Commodity_Cd 	Watch	Header
FHLZL1UVMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1UVMLCM	Business Category	AC	Header
FHLZL1UVMLCM	New Buy	Y	Header
FHLZL1UVMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1UVMLCM	Input_TS	10/23/2019	Header
FHLZL1UVMLCM	Output_TS	10/25/2019	Header
FHLZL1UVMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1UVMLCM	SVC_FATP_yield	Y	Header
FHLZL1UVMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1UVMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1V4MLCM	Commodity_Cd 	Watch	Header
FHLZL1V4MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1V4MLCM	Business Category	AC	Header
FHLZL1V4MLCM	New Buy	Y	Header
FHLZL1V4MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1V4MLCM	Input_TS	10/23/2019	Header
FHLZL1V4MLCM	Output_TS	10/24/2019	Header
FHLZL1V4MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1V4MLCM	SVC_FATP_yield	Y	Header
FHLZL1V4MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1V4MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1WLMLCM	Commodity_Cd 	Watch	Header
FHLZL1WLMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1WLMLCM	Business Category	AC	Header
FHLZL1WLMLCM	New Buy	Y	Header
FHLZL1WLMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1WLMLCM	Input_TS	10/23/2019	Header
FHLZL1WLMLCM	Output_TS	10/24/2019	Header
FHLZL1WLMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1WLMLCM	SVC_FATP_yield	Y	Header
FHLZL1WLMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1WLMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1X6MLCM	Commodity_Cd 	Watch	Header
FHLZL1X6MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1X6MLCM	Business Category	AC	Header
FHLZL1X6MLCM	New Buy	Y	Header
FHLZL1X6MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1X6MLCM	Input_TS	10/23/2019	Header
FHLZL1X6MLCM	Output_TS	10/25/2019	Header
FHLZL1X6MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1X6MLCM	SVC_FATP_yield	Y	Header
FHLZL1X6MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1X6MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1XGMLCM	Commodity_Cd 	Watch	Header
FHLZL1XGMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1XGMLCM	Business Category	AC	Header
FHLZL1XGMLCM	New Buy	Y	Header
FHLZL1XGMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1XGMLCM	Input_TS	10/23/2019	Header
FHLZL1XGMLCM	Output_TS	10/25/2019	Header
FHLZL1XGMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1XGMLCM	SVC_FATP_yield	Y	Header
FHLZL1XGMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1XGMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1XRMLCM	Commodity_Cd 	Watch	Header
FHLZL1XRMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1XRMLCM	Business Category	AC	Header
FHLZL1XRMLCM	New Buy	Y	Header
FHLZL1XRMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1XRMLCM	Input_TS	10/23/2019	Header
FHLZL1XRMLCM	Output_TS	10/25/2019	Header
FHLZL1XRMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1XRMLCM	SVC_FATP_yield	Y	Header
FHLZL1XRMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1XRMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1XSMLCM	Commodity_Cd 	Watch	Header
FHLZL1XSMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1XSMLCM	Business Category	AC	Header
FHLZL1XSMLCM	New Buy	Y	Header
FHLZL1XSMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1XSMLCM	Input_TS	10/23/2019	Header
FHLZL1XSMLCM	Output_TS	10/25/2019	Header
FHLZL1XSMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1XSMLCM	SVC_FATP_yield	Y	Header
FHLZL1XSMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1XSMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1XXMLCM	Commodity_Cd 	Watch	Header
FHLZL1XXMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1XXMLCM	Business Category	AC	Header
FHLZL1XXMLCM	New Buy	Y	Header
FHLZL1XXMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1XXMLCM	Input_TS	10/23/2019	Header
FHLZL1XXMLCM	Output_TS	10/25/2019	Header
FHLZL1XXMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1XXMLCM	SVC_FATP_yield	Y	Header
FHLZL1XXMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1XXMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1Y1MLCM	Commodity_Cd 	Watch	Header
FHLZL1Y1MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1Y1MLCM	Business Category	AC	Header
FHLZL1Y1MLCM	New Buy	Y	Header
FHLZL1Y1MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1Y1MLCM	Input_TS	10/23/2019	Header
FHLZL1Y1MLCM	Output_TS	10/25/2019	Header
FHLZL1Y1MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1Y1MLCM	SVC_FATP_yield	Y	Header
FHLZL1Y1MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1Y1MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1Y7MLCM	Commodity_Cd 	Watch	Header
FHLZL1Y7MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1Y7MLCM	Business Category	AC	Header
FHLZL1Y7MLCM	New Buy	Y	Header
FHLZL1Y7MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1Y7MLCM	Input_TS	10/23/2019	Header
FHLZL1Y7MLCM	Output_TS	10/25/2019	Header
FHLZL1Y7MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1Y7MLCM	SVC_FATP_yield	Y	Header
FHLZL1Y7MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1Y7MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1YFMLCM	Commodity_Cd 	Watch	Header
FHLZL1YFMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1YFMLCM	Business Category	AC	Header
FHLZL1YFMLCM	New Buy	Y	Header
FHLZL1YFMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1YFMLCM	Input_TS	10/23/2019	Header
FHLZL1YFMLCM	Output_TS	10/25/2019	Header
FHLZL1YFMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1YFMLCM	SVC_FATP_yield	Y	Header
FHLZL1YFMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1YFMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1YJMLCM	Commodity_Cd 	Watch	Header
FHLZL1YJMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1YJMLCM	Business Category	AC	Header
FHLZL1YJMLCM	New Buy	Y	Header
FHLZL1YJMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1YJMLCM	Input_TS	10/23/2019	Header
FHLZL1YJMLCM	Output_TS	10/25/2019	Header
FHLZL1YJMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1YJMLCM	SVC_FATP_yield	Y	Header
FHLZL1YJMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1YJMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1YPMLCM	Commodity_Cd 	Watch	Header
FHLZL1YPMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1YPMLCM	Business Category	AC	Header
FHLZL1YPMLCM	New Buy	Y	Header
FHLZL1YPMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1YPMLCM	Input_TS	10/23/2019	Header
FHLZL1YPMLCM	Output_TS	10/25/2019	Header
FHLZL1YPMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1YPMLCM	SVC_FATP_yield	Y	Header
FHLZL1YPMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1YPMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1YSMLCM	Commodity_Cd 	Watch	Header
FHLZL1YSMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1YSMLCM	Business Category	AC	Header
FHLZL1YSMLCM	New Buy	Y	Header
FHLZL1YSMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1YSMLCM	Input_TS	10/23/2019	Header
FHLZL1YSMLCM	Output_TS	10/25/2019	Header
FHLZL1YSMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1YSMLCM	SVC_FATP_yield	Y	Header
FHLZL1YSMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1YSMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1YWMLCM	Commodity_Cd 	Watch	Header
FHLZL1YWMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1YWMLCM	Business Category	AC	Header
FHLZL1YWMLCM	New Buy	Y	Header
FHLZL1YWMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1YWMLCM	Input_TS	10/23/2019	Header
FHLZL1YWMLCM	Output_TS	10/25/2019	Header
FHLZL1YWMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1YWMLCM	SVC_FATP_yield	Y	Header
FHLZL1YWMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1YWMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1YYMLCM	Commodity_Cd 	Watch	Header
FHLZL1YYMLCM	Eng_Project_Cd 	N146S	Header
FHLZL1YYMLCM	Business Category	AC	Header
FHLZL1YYMLCM	New Buy	Y	Header
FHLZL1YYMLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1YYMLCM	Input_TS	10/23/2019	Header
FHLZL1YYMLCM	Output_TS	10/25/2019	Header
FHLZL1YYMLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1YYMLCM	SVC_FATP_yield	Y	Header
FHLZL1YYMLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1YYMLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1Z6MLCM	Commodity_Cd 	Watch	Header
FHLZL1Z6MLCM	Eng_Project_Cd 	N146S	Header
FHLZL1Z6MLCM	Business Category	AC	Header
FHLZL1Z6MLCM	New Buy	Y	Header
FHLZL1Z6MLCM	L2_Vendor_Cd 	FQW	Header
FHLZL1Z6MLCM	Input_TS	10/23/2019	Header
FHLZL1Z6MLCM	Output_TS	10/25/2019	Header
FHLZL1Z6MLCM	In_Apple_Part_Id 	A2094	Header
FHLZL1Z6MLCM	SVC_FATP_yield	Y	Header
FHLZL1Z6MLCM	File_Name	L2TXN^00201963P_FQW_20191104073001001866.zip	Header
FHLZL1Z6MLCM	ALL TEST PASSED	Y	T0C0R0
FHLZL1ZBMLCM	Commodity_Cd 	Watch	Header
FHLZL1ZBMLCM	Eng_Project_Cd 	N146S	Header
